episodes,time_step,history_queue_length,send_fail,calculated_reward
95,700,11,1,-11.016666666666666
95,750,11,2,-17.842307692307692
95,800,22,1,-7.034782608695653
95,850,18,0,-2.85
95,900,15,2,-14.285294117647059
95,950,12,3,-22.290000000000003
95,1000,17,0,-2.852941176470588
95,1050,18,1,-7.934210526315789
95,1100,9,3,-27.141666666666666
95,1150,18,2,-12.5325
95,1200,16,0,-2.859375
95,1250,14,0,-2.875
95,1300,16,0,-2.85625
95,1350,14,1,-9.343333333333334
95,1400,14,2,-14.984375
95,1450,23,0,-2.802173913043478
95,1500,18,0,-2.841666666666667
95,1550,16,0,-2.8562500000000006
95,1600,16,0,-2.8531250000000004
95,1650,19,0,-2.818421052631579
95,1700,15,0,-2.8733333333333335
95,1750,13,5,-29.841666666666665
95,1800,14,1,-9.306666666666668
95,1850,13,1,-9.792857142857143
95,1900,15,2,-14.276470588235293
95,1950,14,0,-2.878571428571429
95,2000,19,0,-2.831578947368421
96,50,16,4,-22.27
96,100,14,1,-9.336666666666668
96,150,11,1,-11.004166666666668
96,200,20,0,-2.8074999999999997
96,250,16,2,-13.625
96,300,12,1,-10.357692307692307
96,350,14,1,-9.336666666666668
96,400,16,2,-13.641666666666667
96,450,14,1,-9.323333333333334
96,500,16,1,-8.558823529411764
96,550,8,2,-22.330000000000002
96,600,16,1,-8.558823529411764
96,650,11,3,-23.70357142857143
96,700,13,2,-15.82
96,750,11,3,-23.685714285714287
96,800,19,0,-2.8263157894736834
96,850,18,1,-7.9605263157894735
96,900,15,0,-2.853333333333333
96,950,13,0,-2.8615384615384616
96,1000,12,3,-22.32
96,1050,23,0,-2.819565217391304
96,1100,9,3,-27.166666666666668
96,1150,15,5,-27.142500000000002
96,1200,19,0,-2.826315789473684
96,1250,12,1,-10.346153846153847
96,1300,11,4,-28.78666666666667
96,1350,6,2,-27.25
96,1400,17,1,-8.23611111111111
96,1450,16,0,-2.853125
96,1500,20,0,-2.82
96,1550,15,0,-2.863333333333333
96,1600,17,0,-2.8617647058823525
96,1650,13,1,-9.825000000000001
96,1700,22,0,-2.809090909090909
96,1750,13,0,-2.8846153846153846
96,1800,15,4,-23.30263157894737
96,1850,19,0,-2.8368421052631576
96,1900,10,1,-11.731818181818182
96,1950,12,1,-10.353846153846156
96,2000,17,4,-21.345238095238095
97,50,18,0,-2.841666666666667
97,100,16,1,-8.558823529411764
97,150,13,2,-15.806666666666668
97,200,13,2,-15.81
97,250,13,4,-25.735294117647058
97,300,10,3,-25.25769230769231
97,350,15,3,-19.041666666666668
97,400,19,0,-2.8342105263157893
97,450,15,0,-2.8633333333333337
97,500,18,1,-7.944736842105263
97,550,11,1,-10.983333333333334
97,600,11,3,-23.692857142857143
97,650,12,6,-35.224999999999994
97,700,10,1,-11.754545454545456
97,750,16,3,-18.173684210526318
97,800,12,1,-10.357692307692307
97,850,13,2,-15.8
97,900,14,1,-9.35
97,950,15,4,-23.292105263157897
97,1000,15,0,-2.863333333333333
97,1050,15,5,-27.115
97,1100,14,1,-9.35
97,1150,24,1,-6.69
97,1200,14,1,-9.34
97,1250,18,0,-2.816666666666666
97,1300,16,1,-8.585294117647058
97,1350,17,2,-13.06578947368421
97,1400,14,1,-9.326666666666666
97,1450,14,3,-19.96764705882353
97,1500,13,1,-9.782142857142857
97,1550,20,2,-11.65
97,1600,20,0,-2.8274999999999997
97,1650,14,2,-14.9875
97,1700,13,2,-15.823333333333332
97,1750,16,1,-8.561764705882354
97,1800,6,3,-35.28333333333333
97,1850,17,0,-2.852941176470588
97,1900,18,0,-2.838888888888889
97,1950,15,2,-14.276470588235293
97,2000,14,2,-15.0
98,50,16,0,-2.8468750000000003
98,100,17,1,-8.222222222222221
98,150,15,2,-14.285294117647059
98,200,16,0,-2.8625000000000007
98,250,16,3,-18.18421052631579
98,300,11,1,-10.975
98,350,16,1,-8.544117647058824
98,400,11,2,-17.784615384615385
98,450,21,0,-2.835714285714286
98,500,17,0,-2.847058823529412
98,550,10,3,-25.26923076923077
98,600,15,2,-14.308823529411764
98,650,15,1,-8.921875
98,700,14,0,-2.860714285714286
98,750,11,2,-17.846153846153847
98,800,16,0,-2.8625000000000003
98,850,17,2,-13.047368421052632
98,900,20,0,-2.82
98,950,13,2,-15.793333333333333
98,1000,17,1,-8.238888888888889
98,1050,21,1,-7.236363636363635
98,1100,10,2,-19.099999999999998
98,1150,14,1,-9.346666666666666
98,1200,17,2,-13.044736842105262
98,1250,14,1,-9.35
98,1300,11,0,-2.890909090909091
98,1350,9,4,-32.78846153846154
98,1400,16,1,-8.56764705882353
98,1450,17,1,-8.23611111111111
98,1500,16,0,-2.8343749999999996
98,1550,13,1,-9.796428571428573
98,1600,20,0,-2.8249999999999997
98,1650,16,0,-2.859375
98,1700,14,0,-2.867857142857143
98,1750,14,2,-15.009374999999999
98,1800,20,0,-2.8175
98,1850,15,2,-14.288235294117648
98,1900,13,1,-9.814285714285715
98,1950,15,1,-8.934375
98,2000,13,3,-21.071875
99,50,15,0,-2.87
99,100,16,3,-18.178947368421053
99,150,9,2,-20.518181818181816
99,200,12,2,-16.732142857142858
99,250,14,2,-15.009375
99,300,14,1,-9.336666666666668
99,350,12,4,-27.121875
99,400,16,2,-13.644444444444444
99,450,14,1,-9.336666666666668
99,500,8,2,-22.32
99,550,20,1,-7.457142857142857
99,600,15,0,-2.8600000000000003
99,650,18,0,-2.841666666666667
99,700,18,0,-2.841666666666667
99,750,16,2,-13.636111111111113
99,800,18,0,-2.8388888888888886
99,850,20,0,-2.8275
99,900,9,4,-32.77307692307692
99,950,13,1,-9.810714285714287
99,1000,15,1,-8.93125
99,1050,14,2,-14.996875
99,1100,7,4,-38.20909090909091
99,1150,11,6,-37.13235294117647
99,1200,14,1,-9.336666666666668
99,1250,15,0,-2.876666666666667
99,1300,24,0,-2.8041666666666667
99,1350,19,0,-2.831578947368421
99,1400,15,1,-8.925
99,1450,9,3,-27.2
99,1500,14,2,-15.009375
99,1550,12,1,-10.315384615384614
99,1600,13,1,-9.789285714285715
99,1650,12,1,-10.392307692307693
99,1700,15,0,-2.8666666666666667
99,1750,14,2,-14.990625
99,1800,15,0,-2.86
99,1850,13,1,-9.810714285714285
99,1900,12,5,-31.41176470588235
99,1950,10,2,-19.058333333333334
99,2000,15,2,-14.25
100,50,13,1,-9.803571428571429
100,100,8,2,-22.32
100,150,19,1,-7.68
100,200,15,1,-8.896875
100,250,15,1,-8.925
100,300,16,0,-2.85625
100,350,12,2,-16.72142857142857
100,400,20,1,-7.438095238095237
100,450,17,2,-13.049999999999999
100,500,15,0,-2.863333333333333
100,550,20,0,-2.8249999999999997
100,600,12,3,-22.30666666666667
100,650,10,3,-25.31153846153846
100,700,13,5,-29.825000000000003
100,750,18,0,-2.8361111111111112
100,800,12,1,-10.330769230769231
100,850,14,2,-15.003125
100,900,12,0,-2.8874999999999997
100,950,15,1,-8.940625
100,1000,18,1,-7.942105263157895
100,1050,14,1,-9.346666666666666
100,1100,15,0,-2.8400000000000007
100,1150,15,1,-8.95
100,1200,17,5,-24.91818181818182
100,1250,16,4,-22.259999999999998
100,1300,22,0,-2.8113636363636356
100,1350,16,2,-13.627777777777778
100,1400,20,0,-2.83
100,1450,13,2,-15.813333333333334
100,1500,13,0,-2.869230769230769
100,1550,19,3,-16.077272727272728
100,1600,12,3,-22.313333333333333
100,1650,17,2,-13.039473684210526
100,1700,14,0,-2.8928571428571423
100,1750,11,1,-10.987499999999999
100,1800,9,4,-32.76923076923077
100,1850,16,2,-13.652777777777779
100,1900,22,1,-7.02391304347826
100,1950,13,1,-9.807142857142859
100,2000,16,2,-13.633333333333333
101,50,10,2,-19.045833333333334
101,100,11,2,-17.838461538461537
101,150,16,1,-8.579411764705881
101,200,13,1,-9.778571428571428
101,250,13,1,-9.832142857142857
101,300,14,1,-9.31
101,350,16,1,-8.57058823529412
101,400,19,0,-2.8342105263157893
101,450,20,1,-7.442857142857142
101,500,13,4,-25.723529411764705
101,550,18,0,-2.8361111111111112
101,600,14,2,-14.984375
101,650,19,1,-7.682499999999999
101,700,17,0,-2.8411764705882354
101,750,14,2,-15.0
101,800,23,1,-6.854166666666667
101,850,15,0,-2.8433333333333333
101,900,13,1,-9.799999999999999
101,950,11,1,-10.983333333333334
101,1000,19,1,-7.6975
101,1050,13,4,-25.71470588235294
101,1100,8,1,-13.75
101,1150,15,3,-19.052777777777777
101,1200,11,1,-10.958333333333334
101,1250,17,1,-8.233333333333333
101,1300,11,3,-23.707142857142856
101,1350,19,0,-2.8289473684210527
101,1400,19,0,-2.8342105263157897
101,1450,15,0,-2.87
101,1500,10,6,-39.309375
101,1550,11,3,-23.689285714285713
101,1600,17,1,-8.23611111111111
101,1650,17,1,-8.227777777777778
101,1700,17,0,-2.847058823529412
101,1750,15,1,-8.912500000000001
101,1800,16,4,-22.275
101,1850,17,1,-8.238888888888889
101,1900,19,1,-7.6825
101,1950,14,2,-15.00625
101,2000,12,2,-16.75714285714286
102,50,12,0,-2.8875000000000006
102,100,17,3,-17.4
102,150,13,1,-9.803571428571429
102,200,12,1,-10.342307692307692
102,250,16,0,-2.8343750000000005
102,300,18,0,-2.8555555555555556
102,350,18,1,-7.9263157894736835
102,400,23,0,-2.817391304347826
102,450,13,2,-15.826666666666666
102,500,19,2,-12.066666666666666
102,550,16,2,-13.633333333333333
102,600,19,0,-2.8289473684210527
102,650,12,2,-16.74642857142857
102,700,12,1,-10.36153846153846
102,750,15,2,-14.25
102,800,11,0,-2.8954545454545455
102,850,17,1,-8.25
102,900,11,2,-17.807692307692307
102,950,14,0,-2.882142857142857
102,1000,16,0,-2.853125
102,1050,10,2,-19.1125
102,1100,11,7,-40.62222222222223
102,1150,14,1,-9.326666666666666
102,1200,15,2,-14.294117647058824
102,1250,16,1,-8.555882352941175
102,1300,14,1,-9.33
102,1350,15,1,-8.9125
102,1400,15,2,-14.273529411764706
102,1450,14,4,-24.444444444444443
102,1500,11,1,-10.945833333333333
102,1550,16,3,-18.176315789473687
102,1600,16,2,-13.60277777777778
102,1650,18,0,-2.841666666666667
102,1700,19,1,-7.6775
102,1750,10,6,-39.296875
102,1800,12,2,-16.74642857142857
102,1850,15,0,-2.8766666666666665
102,1900,11,3,-23.664285714285715
102,1950,11,3,-23.70357142857143
102,2000,16,2,-13.641666666666667
103,50,12,1,-10.330769230769231
103,100,10,3,-25.22307692307692
103,150,19,0,-2.8421052631578947
103,200,19,1,-7.682499999999999
103,250,13,2,-15.816666666666666
103,300,17,1,-8.216666666666667
103,350,12,0,-2.920833333333333
103,400,18,1,-7.95
103,450,14,3,-19.991176470588236
103,500,14,1,-9.356666666666667
103,550,16,1,-8.549999999999999
103,600,15,1,-8.915625
103,650,17,2,-13.06842105263158
103,700,16,4,-22.275
103,750,14,3,-19.99705882352941
103,800,18,0,-2.8361111111111112
103,850,8,4,-35.266666666666666
103,900,18,1,-7.942105263157895
103,950,16,2,-13.636111111111111
103,1000,15,2,-14.264705882352942
103,1050,16,1,-8.547058823529412
103,1100,15,0,-2.856666666666667
103,1150,10,3,-25.334615384615386
103,1200,8,2,-22.380000000000003
103,1250,13,5,-29.83055555555556
103,1300,18,4,-20.50227272727273
103,1350,13,1,-9.814285714285715
103,1400,12,7,-38.647368421052626
103,1450,16,1,-8.561764705882354
103,1500,8,3,-29.345454545454547
103,1550,20,0,-2.8249999999999997
103,1600,17,1,-8.227777777777778
103,1650,12,2,-16.760714285714286
103,1700,12,5,-31.423529411764708
103,1750,12,1,-10.361538461538462
103,1800,17,1,-8.241666666666667
103,1850,16,4,-22.267500000000002
103,1900,13,1,-9.799999999999999
103,1950,17,1,-8.233333333333333
103,2000,20,1,-7.440476190476191
104,50,20,0,-2.8274999999999997
104,100,16,1,-8.549999999999999
104,150,11,2,-17.85
104,200,15,2,-14.258823529411766
104,250,16,2,-13.641666666666667
104,300,10,3,-25.292307692307695
104,350,23,0,-2.8130434782608695
104,400,8,1,-13.744444444444445
104,450,13,5,-29.83611111111111
104,500,16,0,-2.8374999999999995
104,550,12,2,-16.764285714285712
104,600,18,1,-7.944736842105263
104,650,18,0,-2.836111111111111
104,700,16,1,-8.544117647058824
104,750,16,1,-8.561764705882354
104,800,11,1,-10.991666666666667
104,850,15,0,-2.856666666666667
104,900,16,3,-18.17105263157895
104,950,17,1,-8.238888888888889
104,1000,12,1,-10.334615384615384
104,1050,17,2,-13.06578947368421
104,1100,23,0,-2.8086956521739124
104,1150,13,6,-33.51578947368421
104,1200,17,2,-13.076315789473684
104,1250,15,2,-14.288235294117648
104,1300,16,0,-2.8562499999999997
104,1350,10,4,-30.639285714285712
104,1400,17,0,-2.8470588235294123
104,1450,16,0,-2.84375
104,1500,14,1,-9.333333333333334
104,1550,18,4,-20.488636363636363
104,1600,14,1,-9.340000000000002
104,1650,17,0,-2.847058823529412
104,1700,12,3,-22.30666666666667
104,1750,17,0,-2.8470588235294123
104,1800,12,1,-10.319230769230769
104,1850,11,5,-33.23125
104,1900,11,3,-23.72142857142857
104,1950,16,3,-18.17105263157895
104,2000,15,1,-8.921875
105,50,14,0,-2.8500000000000005
105,100,11,3,-23.7
105,150,21,0,-2.821428571428571
105,200,15,2,-14.273529411764706
105,250,17,2,-13.052631578947368
105,300,22,0,-2.822727272727273
105,350,12,2,-16.742857142857144
105,400,20,0,-2.835
105,450,17,0,-2.8470588235294123
105,500,11,2,-17.8
105,550,17,3,-17.3975
105,600,14,0,-2.8857142857142857
105,650,17,1,-8.23611111111111
105,700,17,0,-2.852941176470588
105,750,12,3,-22.279999999999998
105,800,19,0,-2.844736842105264
105,850,12,3,-22.290000000000003
105,900,14,0,-2.875
105,950,15,0,-2.87
105,1000,12,1,-10.323076923076922
105,1050,15,4,-23.29736842105263
105,1100,15,1,-8.925
105,1150,14,1,-9.333333333333334
105,1200,19,1,-7.6949999999999985
105,1250,19,0,-2.8315789473684214
105,1300,9,1,-12.67
105,1350,13,1,-9.803571428571429
105,1400,16,4,-22.2725
105,1450,17,2,-13.06842105263158
105,1500,19,0,-2.831578947368421
105,1550,17,0,-2.829411764705882
105,1600,13,4,-25.723529411764705
105,1650,15,2,-14.294117647058824
105,1700,16,2,-13.622222222222222
105,1750,15,1,-8.946875
105,1800,18,0,-2.844444444444444
105,1850,14,1,-9.326666666666666
105,1900,13,3,-21.053125
105,1950,14,1,-9.32
105,2000,15,1,-8.925
106,50,18,0,-2.8388888888888895
106,100,13,5,-29.841666666666665
106,150,12,1,-10.319230769230769
106,200,16,0,-2.8625000000000003
106,250,11,2,-17.85
106,300,13,2,-15.81
106,350,19,3,-16.061363636363634
106,400,17,0,-2.849999999999999
106,450,13,2,-15.8
106,500,17,0,-2.8588235294117648
106,550,20,0,-2.825
106,600,16,2,-13.616666666666667
106,650,17,0,-2.847058823529412
106,700,17,1,-8.241666666666667
106,750,19,0,-2.8315789473684205
106,800,16,1,-8.564705882352941
106,850,20,1,-7.447619047619048
106,900,15,1,-8.9
106,950,11,1,-10.987499999999999
106,1000,17,3,-17.39
106,1050,13,2,-15.82
106,1100,17,2,-13.052631578947368
106,1150,17,0,-2.826470588235294
106,1200,14,3,-19.991176470588236
106,1250,23,0,-2.804347826086956
106,1300,12,1,-10.365384615384615
106,1350,14,1,-9.33
106,1400,20,0,-2.825
106,1450,17,2,-13.063157894736841
106,1500,12,1,-10.357692307692307
106,1550,17,1,-8.230555555555556
106,1600,13,1,-9.799999999999999
106,1650,13,1,-9.828571428571427
106,1700,11,1,-10.933333333333332
106,1750,18,1,-7.963157894736843
106,1800,15,1,-8.915625
106,1850,11,1,-10.970833333333333
106,1900,11,3,-23.682142857142857
106,1950,10,2,-19.091666666666665
106,2000,13,0,-2.884615384615384
107,50,13,2,-15.8
107,100,17,0,-2.847058823529412
107,150,13,3,-21.078125
107,200,14,2,-14.99375
107,250,20,0,-2.8275
107,300,14,2,-14.98125
107,350,13,1,-9.796428571428573
107,400,15,0,-2.863333333333333
107,450,15,2,-14.285294117647059
107,500,11,1,-11.0
107,550,9,3,-27.175
107,600,11,1,-10.970833333333333
107,650,14,1,-9.346666666666668
107,700,14,2,-15.01875
107,750,16,0,-2.8531250000000004
107,800,14,3,-19.988235294117647
107,850,10,2,-19.099999999999998
107,900,18,1,-7.95
107,950,17,1,-8.25
107,1000,19,0,-2.828947368421052
107,1050,11,1,-10.966666666666667
107,1100,16,1,-8.558823529411764
107,1150,17,2,-13.073684210526315
107,1200,15,1,-8.921875
107,1250,19,0,-2.8368421052631576
107,1300,13,1,-9.803571428571429
107,1350,11,3,-23.696428571428573
107,1400,15,0,-2.87
107,1450,15,2,-14.282352941176471
107,1500,13,3,-21.075
107,1550,14,1,-9.333333333333334
107,1600,15,1,-8.940625
107,1650,9,5,-37.57857142857143
107,1700,13,2,-15.806666666666667
107,1750,11,2,-17.81153846153846
107,1800,8,4,-35.233333333333334
107,1850,12,2,-16.74642857142857
107,1900,17,1,-8.238888888888889
107,1950,13,2,-15.82
107,2000,11,4,-28.756666666666668
108,50,17,0,-2.85
108,100,15,0,-2.856666666666667
108,150,19,1,-7.6825
108,200,18,3,-16.71666666666667
108,250,17,1,-8.225
108,300,13,0,-2.873076923076923
108,350,16,1,-8.576470588235296
108,400,15,0,-2.8600000000000003
108,450,14,2,-14.996875
108,500,12,3,-22.28666666666667
108,550,11,2,-17.807692307692307
108,600,13,0,-2.8807692307692303
108,650,15,1,-8.928125
108,700,12,2,-16.74642857142857
108,750,13,5,-29.825000000000003
108,800,10,3,-25.27692307692308
108,850,15,2,-14.261764705882353
108,900,13,0,-2.81923076923077
108,950,19,4,-19.76521739130435
108,1000,14,1,-9.346666666666666
108,1050,13,3,-21.06875
108,1100,13,3,-21.0875
108,1150,17,0,-2.8411764705882354
108,1200,17,2,-13.055263157894737
108,1250,13,1,-9.814285714285715
108,1300,10,2,-19.079166666666666
108,1350,12,3,-22.313333333333333
108,1400,14,2,-15.028125
108,1450,15,1,-8.93125
108,1500,18,0,-2.838888888888889
108,1550,10,3,-25.273076923076925
108,1600,15,0,-2.856666666666667
108,1650,13,3,-21.071875
108,1700,18,1,-7.9263157894736835
108,1750,14,1,-9.346666666666666
108,1800,13,1,-9.807142857142859
108,1850,10,2,-19.066666666666666
108,1900,16,1,-8.555882352941175
108,1950,13,0,-2.8884615384615384
108,2000,14,1,-9.316666666666666
109,50,16,1,-8.56764705882353
109,100,16,1,-8.541176470588235
109,150,13,1,-9.771428571428572
109,200,15,2,-14.282352941176471
109,250,13,4,-25.705882352941178
109,300,12,1,-10.311538461538463
109,350,18,0,-2.841666666666667
109,400,12,1,-10.330769230769231
109,450,13,4,-25.720588235294116
109,500,14,1,-9.34
109,550,13,4,-25.723529411764705
109,600,12,2,-16.735714285714288
109,650,14,2,-14.9875
109,700,14,3,-19.99411764705882
109,750,11,2,-17.823076923076922
109,800,13,2,-15.836666666666668
109,850,11,2,-17.81923076923077
109,900,14,4,-24.419444444444444
109,950,17,0,-2.8529411764705883
109,1000,21,1,-7.215909090909091
109,1050,17,1,-8.238888888888889
109,1100,12,4,-27.159375
109,1150,14,5,-28.400000000000002
109,1200,14,1,-9.336666666666668
109,1250,18,2,-12.55
109,1300,15,0,-2.8400000000000003
109,1350,11,1,-10.966666666666667
109,1400,18,3,-16.70714285714286
109,1450,15,2,-14.273529411764706
109,1500,14,0,-2.867857142857143
109,1550,13,2,-15.833333333333334
109,1600,15,0,-2.8666666666666667
109,1650,18,0,-2.841666666666667
109,1700,17,2,-13.073684210526316
109,1750,12,5,-31.423529411764708
109,1800,14,2,-15.012500000000001
109,1850,15,2,-14.26764705882353
109,1900,14,1,-9.326666666666666
109,1950,20,3,-15.48695652173913
109,2000,18,0,-2.8361111111111112
110,50,15,0,-2.863333333333333
110,100,18,0,-2.8361111111111112
110,150,16,0,-2.8625000000000003
110,200,12,1,-10.353846153846153
110,250,17,0,-2.838235294117647
110,300,20,0,-2.8375
110,350,18,0,-2.836111111111111
110,400,10,1,-11.745454545454548
110,450,16,0,-2.84375
110,500,15,3,-19.047222222222224
110,550,16,2,-13.630555555555555
110,600,14,2,-15.012500000000001
110,650,12,1,-10.36153846153846
110,700,18,2,-12.535
110,750,19,1,-7.672499999999999
110,800,13,2,-15.833333333333334
110,850,12,2,-16.728571428571428
110,900,16,1,-8.552941176470588
110,950,12,2,-16.739285714285717
110,1000,21,1,-7.2318181818181815
110,1050,13,0,-2.8923076923076922
110,1100,17,4,-21.335714285714285
110,1150,14,2,-15.00625
110,1200,14,0,-2.860714285714286
110,1250,17,1,-8.247222222222222
110,1300,16,0,-2.859375
110,1350,15,1,-8.921875
110,1400,19,0,-2.8342105263157897
110,1450,16,1,-8.544117647058824
110,1500,16,2,-13.636111111111111
110,1550,16,0,-2.853125
110,1600,17,2,-13.071052631578947
110,1650,19,0,-2.831578947368421
110,1700,10,2,-19.1
110,1750,15,3,-19.03611111111111
110,1800,16,2,-13.630555555555555
110,1850,16,0,-2.859375
110,1900,16,3,-18.176315789473687
110,1950,18,2,-12.5325
110,2000,11,3,-23.689285714285713
111,50,11,0,-2.8863636363636367
111,100,17,0,-2.8735294117647054
111,150,20,0,-2.8274999999999997
111,200,21,1,-7.222727272727273
111,250,12,2,-16.760714285714286
111,300,17,2,-13.063157894736841
111,350,10,4,-30.607142857142858
111,400,18,0,-2.836111111111111
111,450,16,0,-2.859375
111,500,15,1,-8.890625
